basis,seed,group,row,stratum,energy,sse
identity,0,32,3000,0,0.41139525138493127,0.0027128754714453862
identity,0,16,3000,0,0.41139525138493127,0.0019254049562391629
identity,0,32,3061,0,0.33723734740443945,0.0025072399107699539
identity,0,16,3061,0,0.33723734740443945,0.0017521242694016337
identity,0,32,3122,0,0.43012646066017429,0.0029708205238401786
identity,0,16,3122,0,0.43012646066017429,0.0021109533972756833
identity,0,32,3182,0,0.36328618550740899,0.0023217041341787592
identity,0,16,3182,0,0.36328618550740899,0.0016943736261829656
identity,0,32,3243,0,0.54182679737910178,0.0034618614799484249
identity,0,16,3243,0,0.54182679737910178,0.0025591152215866941
identity,0,32,3304,0,0.5737585205441178,0.0038910218370915572
identity,0,16,3304,0,0.5737585205441178,0.0029011802087666183
identity,0,32,3364,0,0.41062418113608956,0.0023449267038166965
identity,0,16,3364,0,0.41062418113608956,0.0017674611345945834
identity,0,32,3425,0,0.36082144681860484,0.0026795038502456237
identity,0,16,3425,0,0.36082144681860484,0.0017859737745453685
identity,0,32,3485,0,0.53565618669773585,0.0036317292145326974
identity,0,16,3485,0,0.53565618669773585,0.0026687645916467773
identity,0,32,3546,0,0.50090396235009393,0.0035729748733501765
identity,0,16,3546,0,0.50090396235009393,0.0026893050662692985
identity,0,32,3607,0,0.55474867641987657,0.0044270627195146517
identity,0,16,3607,0,0.55474867641987657,0.0030684389575981186
identity,0,32,3667,0,0.35348503366827799,0.0024046937715525019
identity,0,16,3667,0,0.35348503366827799,0.0016871253383783369
identity,0,32,3728,0,0.43787283239851149,0.0027967219260744969
identity,0,16,3728,0,0.43787283239851149,0.0021318050324907745
identity,0,32,3789,0,0.45597805427823701,0.003217549697726696
identity,0,16,3789,0,0.45597805427823701,0.0023337041435276262
identity,0,32,3849,0,0.49751151726791321,0.0029939369965639173
identity,0,16,3849,0,0.49751151726791321,0.0023927587795249394
identity,0,32,3910,0,0.60698777553085748,0.0037435434588282135
identity,0,16,3910,0,0.60698777553085748,0.0027825907982936826
identity,0,32,3970,0,0.37035033818710872,0.0024209664074987813
identity,0,16,3970,0,0.37035033818710872,0.0018528680043345958
identity,0,32,4031,0,0.41671485856335266,0.0025083041777520521
identity,0,16,4031,0,0.41671485856335266,0.0018579770634801207
identity,0,32,4092,0,0.41102924154905907,0.002620370992318044
identity,0,16,4092,0,0.41102924154905907,0.0020745986613661671
identity,0,32,4152,0,0.32002545382925973,0.0019410013424590034
identity,0,16,4152,0,0.32002545382925973,0.0014455375108468616
identity,0,32,4213,0,0.27130500336448904,0.0015255002736580536
identity,0,16,4213,0,0.27130500336448904,0.0011824258409092181
identity,0,32,4274,0,0.34132835292031416,0.0023169356040995126
identity,0,16,4274,0,0.34132835292031416,0.0017689704741457035
identity,0,32,4334,0,0.58382599318008488,0.0048753646291288533
identity,0,16,4334,0,0.58382599318008488,0.0033954816057075732
identity,0,32,4395,0,0.56107225526957949,0.0041822743982327104
identity,0,16,4395,0,0.56107225526957949,0.002921609338415454
identity,0,32,4455,0,0.59842580088570685,0.0039523229670521687
identity,0,16,4455,0,0.59842580088570685,0.0030495947821691516
identity,0,32,4516,0,0.42583695907769936,0.0027428459095091284
identity,0,16,4516,0,0.42583695907769936,0.0020722158867130247
identity,0,32,4577,0,0.41751425799402853,0.0027369866754298755
identity,0,16,4577,0,0.41751425799402853,0.0020221401998270494
identity,0,32,4637,0,0.3530521743680135,0.0022665870612679218
identity,0,16,4637,0,0.3530521743680135,0.0016557922947237902
identity,0,32,4698,0,0.37004361789524864,0.0023820516254318136
identity,0,16,4698,0,0.37004361789524864,0.0017810622704246271
identity,0,32,4759,0,0.31984859792284226,0.0019484611766671378
identity,0,16,4759,0,0.31984859792284226,0.0013506952964377206
identity,0,32,4819,0,0.21140351589269812,0.001392276547221627
identity,0,16,4819,0,0.21140351589269812,0.0010683337720820418
identity,0,32,4880,0,0.42738147809707805,0.0029599878688088034
identity,0,16,4880,0,0.42738147809707805,0.0022057661515929618
identity,0,32,4940,0,0.6566771460912264,0.0046874604432218803
identity,0,16,4940,0,0.6566771460912264,0.0034660198744518311
identity,0,32,5001,0,0.35784261025975539,0.0022456608442702475
identity,0,16,5001,0,0.35784261025975539,0.0016989489543597358
identity,0,32,5062,0,0.33508625222518185,0.0023129727537425371
identity,0,16,5062,0,0.33508625222518185,0.001598178384910165
identity,0,32,5122,0,0.39179751014603426,0.0026270210757957102
identity,0,16,5122,0,0.39179751014603426,0.0019356549921667465
identity,0,32,5183,0,0.42801223398112143,0.0027640217236921671
identity,0,16,5183,0,0.42801223398112143,0.0020848511782105561
identity,0,32,5244,0,0.35689513692943819,0.0021232381537856782
identity,0,16,5244,0,0.35689513692943819,0.0016882122023389456
identity,0,32,5304,0,0.34094803371245208,0.0022589856400415803
identity,0,16,5304,0,0.34094803371245208,0.0016414496478362045
identity,0,32,5365,0,0.42181590588878137,0.00260886189933629
identity,0,16,5365,0,0.42181590588878137,0.002034151265963402
identity,0,32,5425,0,0.50609585058721507,0.0034990996044399481
identity,0,16,5425,0,0.50609585058721507,0.0026092580136065635
identity,0,32,5486,0,0.2869979042887536,0.0019758245333179048
identity,0,16,5486,0,0.2869979042887536,0.0014525867962476013
identity,0,32,5547,0,0.43846923969783802,0.0029985087438717528
identity,0,16,5547,0,0.43846923969783802,0.0022638289391352373
identity,0,32,5607,0,0.58041074419411487,0.0038392022102478052
identity,0,16,5607,0,0.58041074419411487,0.0028149244422372988
identity,0,32,5668,0,0.31806466738649419,0.0020949904721021539
identity,0,16,5668,0,0.31806466738649419,0.0014874615773408095
identity,0,32,5729,0,0.33739553219818674,0.0022360062681201498
identity,0,16,5729,0,0.33739553219818674,0.0015784503880951206
identity,0,32,5789,0,0.42391944030249817,0.0025793970534238042
identity,0,16,5789,0,0.42391944030249817,0.0020348706938335681
identity,0,32,5850,0,0.51405621188797568,0.0035036723832604366
identity,0,16,5850,0,0.51405621188797568,0.0025671291344337988
identity,0,32,5910,0,0.42903813687168224,0.0027021633811870061
identity,0,16,5910,0,0.42903813687168224,0.0020673935557766754
identity,0,32,5971,0,0.30858952480583923,0.0019433203177783298
identity,0,16,5971,0,0.30858952480583923,0.0014566769549588798
identity,0,32,6032,0,0.39180817808274071,0.0025591015834862674
identity,0,16,6032,0,0.39180817808274071,0.0018126870888437452
identity,0,32,6092,0,0.31359134736192118,0.0023152875204459633
identity,0,16,6092,0,0.31359134736192118,0.0016523347352404016
identity,0,32,6153,0,0.32772281296804184,0.00204875422225205
identity,0,16,6153,0,0.32772281296804184,0.0015515713838079176
identity,0,32,6214,0,0.31340840345455945,0.0020916513685733662
identity,0,16,6214,0,0.31340840345455945,0.0014980569076215033
identity,0,32,6274,0,0.32198998645249333,0.0023832123042240028
identity,0,16,6274,0,0.32198998645249333,0.0016243523386521019
identity,0,32,6335,0,0.3179260556367467,0.0020685067152612646
identity,0,16,6335,0,0.3179260556367467,0.0015576637429717266
identity,0,32,6395,0,0.5418047804742514,0.0035477434904009897
identity,0,16,6395,0,0.5418047804742514,0.0026593155490104436
identity,0,32,6456,0,0.31572547640694282,0.0023068437717945756
identity,0,16,6456,0,0.31572547640694282,0.0017298494045014934
identity,0,32,6517,0,0.50262654194239076,0.0033192244432029838
identity,0,16,6517,0,0.50262654194239076,0.0025068852214644721
identity,0,32,6577,0,0.30302772354212948,0.0019544891484315485
identity,0,16,6577,0,0.30302772354212948,0.0013565721465624847
identity,0,32,6638,0,0.32032915562656683,0.0019513023099335669
identity,0,16,6638,0,0.32032915562656683,0.0014743738921225713
identity,0,32,6699,0,0.43585434732746364,0.0027898745240833023
identity,0,16,6699,0,0.43585434732746364,0.0020571535417417408
identity,0,32,6759,0,0.26823902585263681,0.0017513411915217603
identity,0,16,6759,0,0.26823902585263681,0.0012726800562461449
identity,0,32,6820,0,0.2862664553092209,0.0019508145548634559
identity,0,16,6820,0,0.2862664553092209,0.0014000772595927913
identity,0,32,6880,0,0.53512748875397165,0.003782654009739872
identity,0,16,6880,0,0.53512748875397165,0.0029531736068406644
identity,0,32,6941,0,0.40924534001169377,0.0025810418628680054
identity,0,16,6941,0,0.40924534001169377,0.001998190888116369
identity,0,32,7002,0,0.31821573321173369,0.0022102346989110178
identity,0,16,7002,0,0.31821573321173369,0.001679440141348687
identity,0,32,7062,0,0.41903342138448352,0.0024505670180587913
identity,0,16,7062,0,0.41903342138448352,0.001843091339651437
identity,0,32,7123,0,0.42869117821258218,0.0025974573816052171
identity,0,16,7123,0,0.42869117821258218,0.0019451248678956645
identity,0,32,7184,0,0.49272856522497932,0.0037567582205610961
identity,0,16,7184,0,0.49272856522497932,0.0026670054342048388
identity,0,32,7244,0,0.38880426162421955,0.0024932334424114799
identity,0,16,7244,0,0.38880426162421955,0.0018687368544227922
identity,0,32,7305,0,0.27395979353048805,0.0018845012799681982
identity,0,16,7305,0,0.27395979353048805,0.0013482414232237616
identity,0,32,7365,0,0.50649705784678645,0.0033313262036926972
identity,0,16,7365,0,0.50649705784678645,0.0025513394838299064
identity,0,32,7426,0,0.37358390676571673,0.0024021532871216777
identity,0,16,7426,0,0.37358390676571673,0.0018695404750275202
identity,0,32,7487,0,0.612789323802307,0.0039259866185865633
identity,0,16,7487,0,0.612789323802307,0.0029463301558543264
identity,0,32,7547,0,0.31879701889340595,0.0019767467798601501
identity,0,16,7547,0,0.31879701889340595,0.0014248281091795434
identity,0,32,7608,0,0.27495970435468564,0.0017088557068092314
identity,0,16,7608,0,0.27495970435468564,0.0013467883907907208
identity,0,32,7669,0,0.46763679490687338,0.0030955693873764289
identity,0,16,7669,0,0.46763679490687338,0.0023209285936971469
identity,0,32,7729,0,0.34766669522674931,0.0021140056708333077
identity,0,16,7729,0,0.34766669522674931,0.001561869936509197
identity,0,32,7790,0,0.48750019494019625,0.0035296181738999621
identity,0,16,7790,0,0.48750019494019625,0.0025366589287045826
identity,0,32,7850,0,0.37817117141150902,0.0025423800367434524
identity,0,16,7850,0,0.37817117141150902,0.0018583277711741175
identity,0,32,7911,0,0.47503330583377418,0.0027284135731929227
identity,0,16,7911,0,0.47503330583377418,0.0022041703860918305
identity,0,32,7972,0,0.51389226936104038,0.0035767531395869412
identity,0,16,7972,0,0.51389226936104038,0.0028600908105183009
identity,0,32,8032,0,0.36768132552174393,0.002518535874742156
identity,0,16,8032,0,0.36768132552174393,0.0018639745824202691
identity,0,32,8093,0,0.22221020709987727,0.0013425649093079528
identity,0,16,8093,0,0.22221020709987727,0.00099319284056775814
identity,0,32,8154,0,0.31366642197907879,0.0021728885848375512
identity,0,16,8154,0,0.31366642197907879,0.0015846733994209217
identity,0,32,8214,0,0.38068587113070862,0.0022987133399965387
identity,0,16,8214,0,0.38068587113070862,0.0017554322932937794
identity,0,32,8275,0,0.37700393511465791,0.0023160359741041248
identity,0,16,8275,0,0.37700393511465791,0.0017277032492302169
identity,0,32,8335,0,0.39930171255269897,0.0024705384772119032
identity,0,16,8335,0,0.39930171255269897,0.0019356157850438649
identity,0,32,8396,0,0.42574803545835493,0.0023715041036211915
identity,0,16,8396,0,0.42574803545835493,0.0018861639775877848
identity,0,32,8457,0,0.37694306068364725,0.0026302780380724755
identity,0,16,8457,0,0.37694306068364725,0.0019351648253582709
identity,0,32,8517,0,0.45838496808455886,0.0033863056366527644
identity,0,16,8517,0,0.45838496808455886,0.0024025256813757778
identity,0,32,8578,0,0.40030918649345987,0.002446808160230296
identity,0,16,8578,0,0.40030918649345987,0.0018259110503189846
identity,0,32,8639,0,0.40468042382322267,0.0023706139790675707
identity,0,16,8639,0,0.40468042382322267,0.0017935816531036153
identity,0,32,8699,0,0.38111599585255362,0.0022839564147147939
identity,0,16,8699,0,0.38111599585255362,0.0017951568837020204
identity,0,32,8760,0,0.35677249536507816,0.0022754084207576852
identity,0,16,8760,0,0.35677249536507816,0.0016882555106008112
identity,0,32,8820,0,0.30022045186126434,0.0018588594917900991
identity,0,16,8820,0,0.30022045186126434,0.0013834496945719366
identity,0,32,8881,0,0.3134579434527609,0.0021375608567382187
identity,0,16,8881,0,0.3134579434527609,0.00161870953985499
identity,0,32,8942,0,0.34115938735713769,0.0022426636424910384
identity,0,16,8942,0,0.34115938735713769,0.0016284164413349345
identity,0,32,9002,0,0.28438254723164391,0.0019170170687630161
identity,0,16,9002,0,0.28438254723164391,0.0013690688072074408
identity,0,32,9063,0,0.33916777113780938,0.002119163022953785
identity,0,16,9063,0,0.33916777113780938,0.0015634535565283159
identity,0,32,9124,0,0.37221092044845605,0.0023985835380564424
identity,0,16,9124,0,0.37221092044845605,0.0017576292687273565
identity,0,32,9184,0,0.4344579286920407,0.0030783914083940545
identity,0,16,9184,0,0.4344579286920407,0.0022119423414324046
identity,0,32,9245,0,0.38125549890782295,0.0024400390308905173
identity,0,16,9245,0,0.38125549890782295,0.0017700803716174107
identity,0,32,9305,0,0.40086428908865912,0.0028254093569017869
identity,0,16,9305,0,0.40086428908865912,0.0020149775238138545
identity,0,32,9366,0,0.41185605160262639,0.002770827001768339
identity,0,16,9366,0,0.41185605160262639,0.0020366124945212505
identity,0,32,9427,0,0.29041218551092918,0.0022798922519609022
identity,0,16,9427,0,0.29041218551092918,0.0016584390769889268
identity,0,32,9487,0,0.46029681415696189,0.0030754302150199919
identity,0,16,9487,0,0.46029681415696189,0.0023199024634124044
identity,0,32,9548,0,0.36021866564470884,0.002282579307859578
identity,0,16,9548,0,0.36021866564470884,0.0015760213739781648
identity,0,32,9609,0,0.37487648466782275,0.0024865325395353466
identity,0,16,9609,0,0.37487648466782275,0.0017974439761587746
identity,0,32,9669,0,0.42549305148946814,0.0029637453868076591
identity,0,16,9669,0,0.42549305148946814,0.0021176103751372466
identity,0,32,9730,0,0.56485568733097935,0.0044099303302722603
identity,0,16,9730,0,0.56485568733097935,0.0031033797275235031
identity,0,32,9790,0,0.54470722590485821,0.0037059266396681778
identity,0,16,9790,0,0.54470722590485821,0.0028398343056323938
identity,0,32,9851,0,0.3821192721454878,0.0024559063360953814
identity,0,16,9851,0,0.3821192721454878,0.0018665642394495308
identity,0,32,9912,0,0.39118344357484602,0.0026375041525170673
identity,0,16,9912,0,0.39118344357484602,0.0019203014599042945
identity,0,32,9972,0,0.31635479630676855,0.0020822905080422061
identity,0,16,9972,0,0.31635479630676855,0.0015450073497049743
identity,0,32,10033,0,0.32438451944273083,0.0019864916847041059
identity,0,16,10033,0,0.32438451944273083,0.0015021308225300345
identity,0,32,10094,0,0.38407790311615386,0.0028379174109751659
identity,0,16,10094,0,0.38407790311615386,0.0019855843748111113
identity,0,32,10154,0,0.41221891482405226,0.0029792900661504973
identity,0,16,10154,0,0.41221891482405226,0.0022975963277076517
identity,0,32,10215,0,0.28278060203275857,0.0017727800700555463
identity,0,16,10215,0,0.28278060203275857,0.0012802976130075194
identity,0,32,10275,0,0.29263498691507905,0.001693452627666403
identity,0,16,10275,0,0.29263498691507905,0.0013237009981885706
identity,0,32,10336,0,0.39431431524481297,0.0023849606024697323
identity,0,16,10336,0,0.39431431524481297,0.0018551010418406122
identity,0,32,10397,0,0.33236781194229081,0.0022071343055500847
identity,0,16,10397,0,0.33236781194229081,0.00165772624042404
identity,0,32,10457,0,0.35274017717473782,0.002429717216173799
identity,0,16,10457,0,0.35274017717473782,0.0018609097127324503
identity,0,32,10518,0,0.35202929435792729,0.0023789087866328273
identity,0,16,10518,0,0.35202929435792729,0.001746881691652824
identity,0,32,10579,0,0.33209156245135318,0.0022990809571297177
identity,0,16,10579,0,0.33209156245135318,0.001667399604741604
identity,0,32,10639,0,0.49232573194377949,0.0031043414760603127
identity,0,16,10639,0,0.49232573194377949,0.0023080069381791191
identity,0,32,10700,0,0.25427394682358795,0.001815854481748147
identity,0,16,10700,0,0.25427394682358795,0.0013245793498128933
identity,0,32,10760,0,0.54756124294209485,0.0036276422454761814
identity,0,16,10760,0,0.54756124294209485,0.00283964989495189
identity,0,32,10821,0,0.31749505297441161,0.0021369600460481308
identity,0,16,10821,0,0.31749505297441161,0.0016117355287157409
identity,0,32,10882,0,0.31839525184086881,0.0019802833919158047
identity,0,16,10882,0,0.31839525184086881,0.0014938607234427081
identity,0,32,10942,0,0.31716052423581687,0.0022387309662121879
identity,0,16,10942,0,0.31716052423581687,0.0015847878065073928
identity,0,32,11003,0,0.51930532955663011,0.003851070917846755
identity,0,16,11003,0,0.51930532955663011,0.0026923766577624519
identity,0,32,11064,0,0.39024659227933273,0.0026418049302138931
identity,0,16,11064,0,0.39024659227933273,0.0018565396158793553
identity,0,32,11124,0,0.35076352321485516,0.0020196221288735217
identity,0,16,11124,0,0.35076352321485516,0.0015309380382042548
identity,0,32,11185,0,0.47737506694787157,0.0028929220057136718
identity,0,16,11185,0,0.47737506694787157,0.0022231022408334411
identity,0,32,11245,0,0.33623542660149042,0.0024213025158701384
identity,0,16,11245,0,0.33623542660149042,0.0017334403260633735
identity,0,32,11306,0,0.2890188054449867,0.0018581691262555822
identity,0,16,11306,0,0.2890188054449867,0.0013991589336841415
identity,0,32,11367,0,0.56111483510450455,0.0036887585765867925
identity,0,16,11367,0,0.56111483510450455,0.0028711057048127486
identity,0,32,11427,0,0.33040821424280153,0.0023027755966396057
identity,0,16,11427,0,0.33040821424280153,0.0016402844345648759
identity,0,32,11488,0,0.37528826019674,0.0023769060045566448
identity,0,16,11488,0,0.37528826019674,0.0018495710447865576
identity,0,32,11549,0,0.28078905026637813,0.0019799882284701198
identity,0,16,11549,0,0.28078905026637813,0.0014806510408220674
identity,0,32,11609,0,0.45293830274376035,0.0030190478609171123
identity,0,16,11609,0,0.45293830274376035,0.0022213309347449695
identity,0,32,11670,0,0.33216654942402946,0.0022377154327403309
identity,0,16,11670,0,0.33216654942402946,0.0016181010596044848
identity,0,32,11730,0,0.28681082365456234,0.0018206182141540239
identity,0,16,11730,0,0.28681082365456234,0.0013470988562431785
identity,0,32,11791,0,0.3635946569816042,0.0025730787278916978
identity,0,16,11791,0,0.3635946569816042,0.0019515107965162315
identity,0,32,11852,0,0.27863208663400485,0.0017779124587633532
identity,0,16,11852,0,0.27863208663400485,0.0014116308316971526
identity,0,32,11912,0,0.36469947132559355,0.0026799957470302616
identity,0,16,11912,0,0.36469947132559355,0.0018827723272352159
identity,0,32,11973,0,0.45125252016265449,0.0035712533481842001
identity,0,16,11973,0,0.45125252016265449,0.002516218455696162
identity,0,32,12034,0,0.45139257055853932,0.0027291572521903618
identity,0,16,12034,0,0.45139257055853932,0.0021914570468766215
identity,0,32,12094,0,0.376439162826955,0.0028346651765787101
identity,0,16,12094,0,0.376439162826955,0.0019207415084565582
identity,0,32,12155,0,0.29755618363569969,0.0019938291953645049
identity,0,16,12155,0,0.29755618363569969,0.0015031394433231426
identity,0,32,12215,0,0.38071530205911791,0.0025787181059533787
identity,0,16,12215,0,0.38071530205911791,0.0018868145582493919
identity,0,32,12276,0,0.21673669736762591,0.0013106493038073097
identity,0,16,12276,0,0.21673669736762591,0.0010029754607536745
identity,0,32,12337,0,0.35666075953586529,0.0025590696542201474
identity,0,16,12337,0,0.35666075953586529,0.0019503330232544247
identity,0,32,12397,0,0.39601559893166721,0.0025517298181921277
identity,0,16,12397,0,0.39601559893166721,0.0019582360892354544
identity,0,32,12458,0,0.32634157760294613,0.0020472451444248918
identity,0,16,12458,0,0.32634157760294613,0.0014461234943183854
identity,0,32,12519,0,0.51462040231956507,0.003223231237939217
identity,0,16,12519,0,0.51462040231956507,0.002502542273873587
identity,0,32,12579,0,0.36168285382746035,0.002443196079639165
identity,0,16,12579,0,0.36168285382746035,0.0019130362620671804
identity,0,32,12640,0,0.47517144964405134,0.0033160068185793534
identity,0,16,12640,0,0.47517144964405134,0.0023532248185915705
identity,0,32,12700,0,0.43161892436083704,0.0029127346705628554
identity,0,16,12700,0,0.43161892436083704,0.0021800995918148658
identity,0,32,12761,0,0.3174578329869322,0.0022350283013141681
identity,0,16,12761,0,0.3174578329869322,0.0015658805220513106
identity,0,32,12822,0,0.35858116283202635,0.0022630322230290378
identity,0,16,12822,0,0.35858116283202635,0.0017987147105051893
identity,0,32,12882,0,0.48359838363515806,0.0032817439610290933
identity,0,16,12882,0,0.48359838363515806,0.0024928642419901337
identity,0,32,12943,0,0.29674709632610075,0.0019262236303916325
identity,0,16,12943,0,0.29674709632610075,0.0014080015019430903
identity,0,32,13004,0,0.40807041798671428,0.0025415210764594409
identity,0,16,13004,0,0.40807041798671428,0.0019304670966493465
identity,0,32,13064,0,0.38454006750876601,0.0024190809814683689
identity,0,16,13064,0,0.38454006750876601,0.0018013244950054741
identity,0,32,13125,0,0.34862572702900252,0.0023205612289984856
identity,0,16,13125,0,0.34862572702900252,0.0018071505057832837
identity,0,32,13185,0,0.42490692043224954,0.0029502675113235455
identity,0,16,13185,0,0.42490692043224954,0.0023344657072357222
identity,0,32,13246,0,0.37288878934920811,0.0023859944165176561
identity,0,16,13246,0,0.37288878934920811,0.0017475791144259123
identity,0,32,13307,0,0.39823617359582941,0.002610993423910371
identity,0,16,13307,0,0.39823617359582941,0.0019776686182341324
identity,0,32,13367,0,0.5328881999572701,0.0037749759482181844
identity,0,16,13367,0,0.5328881999572701,0.0024630240638003897
identity,0,32,13428,0,0.28570215977589442,0.0017316772339768249
identity,0,16,13428,0,0.28570215977589442,0.0013296763993935201
identity,0,32,13489,0,0.48096624942490962,0.0034146270068049489
identity,0,16,13489,0,0.48096624942490962,0.0025161959806609957
identity,0,32,13549,0,0.59093338680391683,0.0043383487499879525
identity,0,16,13549,0,0.59093338680391683,0.0031200410448575244
identity,0,32,13610,0,0.59189839901453301,0.0040250558545062987
identity,0,16,13610,0,0.59189839901453301,0.0029064905815880948
identity,0,32,13670,0,0.33149609025196014,0.0021714354136861402
identity,0,16,13670,0,0.33149609025196014,0.0015725572650922004
